trail_id,park_id,trail_name,length,elevation_gain,route_type,latitude,longitude,gain_per_foot
10274869,174,Phelps Lake Overlook,3218.68,125.8824,out and back,43.65616,-110.7815,0.039109945
10120720,283,Black Sand Basin Trail,804.67,2.7432,out and back,44.46212,-110.85335,0.0034090995
10239507,283,Trout Lake Loop,1931.208,60.96,loop,44.89911,-110.12296,0.031565733
10028275,283,Yellowstone Lake Overlook Trail,2735.878,60.96,loop,44.41565,-110.57497,0.022281695
10022984,283,Lamar Valley Trail,11426.314,212.7504,out and back,44.86919,-110.16695,0.018619336
10294815,174,Lake Solitude via Lake Solitude and Cascade Canyon Trail,22047.957,723.9,out and back,43.76705,-110.74415,0.032832976
10024706,283,Gibbon Falls,804.67,16.764,loop,44.65227,-110.7716,0.020833386
10277468,174,Woodland and Lake Creek Trail Loop,5310.822,82.9056,loop,43.62649,-110.77364,0.015610692
10026559,14,Moose Ponds Trail,5149.888,45.72,loop,43.75094,-110.72377,0.008877863
10003149,160,Granite Canyon Trail,18829.277,571.8048,out and back,43.60742,-110.79302,0.030367857
10000751,283,Seven Mile Hole Trail,15610.598,622.7064,out and back,44.72974,-110.47315,0.03988998
10239598,174,Signal Mountain Trail,13357.522,360.8832,loop,43.84321,-110.61073,0.027017226
10032762,283,Firehole River Swimming Area,160.934,0.9144,out and back,44.61829,-110.86008,0.005681832
10271109,283,Brink of the Upper Yellowstone Falls,482.802,10.9728,out and back,44.71438,-110.50073,0.02272733
10258692,283,Canyon Rim South Trail to Point Sublime,10299.776,241.7064,out and back,44.70791,-110.50084,0.023467151
10036191,174,Mormon Row's Moulton Barn,321.868,0,loop,43.66052,-110.66434,0
10002608,283,Geyser Hill Loop Trail and Observation Point,4023.35,86.868,loop,44.45954,-110.82634,0.021590961
10042956,283,Slough Creek Trail,32508.668,458.724,out and back,44.94358,-110.30819,0.014110821
10034912,283,Wraith Falls,1287.472,17.9832,out and back,44.94241,-110.62349,0.013967837
10293180,283,Yellowstone Observation Point,2414.01,79.8576,out and back,44.45925,-110.82629,0.03308089
10026561,174,Bearpaw and Trapper Lake Trail,12552.852,41.7576,out and back,43.7886,-110.73093,0.003326543
10294209,160,Teton Village Wildflower Trail to Gondola Summit,11909.116,822.96,out and back,43.5877,-110.83016,0.06910337
10289430,174,Leigh Lake Trail: Short Version,4667.086,12.8016,out and back,43.78867,-110.73062,0.0027429536
10259540,174,Garnet Canyon to The Lower Saddle Trail,19794.883,1621.8408,out and back,43.73523,-110.74103,0.08193233
10033841,283,Petrified Forest Trail,5632.69,534.924,out and back,44.91182,-110.32773,0.094967775
10009180,174,Holly Lake Trail,19955.816,837.8952,out and back,43.78486,-110.72742,0.04198752
10292449,174,Middle Teton Southwest Couloir,20921.42,1619.7072,out and back,43.73476,-110.74149,0.0774186
10035404,195,Grand View Point Trail,8207.634,415.7472,out and back,43.89414,-110.56905,0.050653722
10258655,195,Colter Bay Hermitage Point Trail,15449.664,224.9424,loop,43.90129,-110.64168,0.0145596955
10255183,283,Porcelain Basin Trail,1448.406,35.9664,loop,44.72606,-110.70195,0.024831712
10255184,283,Back Basin Trail,4184.284,36.8808,loop,44.72618,-110.70217,0.008814123
10028269,283,Lava Creek Canyon Trail to Undine Falls,13357.522,354.7872,out and back,44.97817,-110.69364,0.026560854
10027455,283,Old Faithful to Madison Junction,27036.912,85.9536,point to point,44.45639,-110.83385,0.0031791204
10026865,283,Cascade Creek Trail to Terraced Falls,5954.558,137.7696,out and back,44.12908,-110.84761,0.023136832
10293277,174,Static Peak,27036.912,1652.9304,out and back,43.65587,-110.7813,0.061136067
10403502,195,Jenny Lake Loop via String Lake Trailhead,12070.05,209.7024,loop,43.78485,-110.72729,0.01737378
10026568,195,Swan Lake and Heron Pond Trail,5149.888,71.9328,loop,43.90115,-110.64166,0.013967837
10009935,283,Purple Mountain Trail,10460.71,648.9192,out and back,44.64644,-110.85511,0.06203395
10297762,283,Norris Geyser Basin,2735.878,41.7576,loop,44.72626,-110.70146,0.015262961
10277148,283,Shoshone Lake Via Delacy Creek Trail,10138.842,88.6968,out and back,44.44681,-110.70121,0.008748218
10017591,195,Two Ocean Lake Trail,9816.974,140.8176,loop,43.90098,-110.50135,0.014344298
10236080,253,Rock Creek Trail,7081.096,287.7312,out and back,63.73056,-148.91956,0.04063371
10236075,253,Taiga Trail,2574.944,62.7888,loop,63.73043,-148.91922,0.024384528
10236084,253,McKinley Station Trail,4667.086,113.9952,loop,63.73324,-148.89659,0.024425348
10327620,71,Mount Thorofare Ridge Loop,6598.294,507.7968,loop,63.43108,-150.31096,0.076958805
10265252,253,McKinley Bar Trail,7402.964,295.9608,out and back,63.45799,-150.85,0.039978687
10333556,253,Tiaga Loop and Horseshoe Lake Trail to Beaver Dam,4828.02,158.8008,loop,63.73128,-148.9171,0.032891493
10265251,253,Blueberry Hill Trail,1448.406,46.9392,out and back,63.49541,-150.88136,0.03240749
10393562,243,Stampede Trail to Sushana River,61476.79,1292.9615,out and back,63.88374,-149.26764,0.021031702
10262541,244,Bartlett Cove Forest Loop Trail,1770.274,33.8328,loop,58.45462,-135.88312,0.019111618
10358126,253,Camp Ridge Trail,6759.228,538.8864,out and back,63.52451,-150.96072,0.07972603
10236078,253,Jonesville Trail,1448.406,52.7304,out and back,63.73334,-148.89618,0.036405813
10343441,253,Roadside Trail,5471.756,214.884,out and back,63.73034,-148.91945,0.03927149
10023165,253,Quigley Ridge Trail,14644.994,730.9104,out and back,63.52444,-150.96014,0.04990855
10111287,185,Cam-Boh Trail,7885.766,69.7992,out and back,32.32774,-111.1305,0.00885129
10270274,225,Corkscrew Peak,11265.38,942.7464,out and back,36.73892,-116.96825,0.08368527
10033788,75,Blair Spring Trail,9334.172,203.9112,out and back,37.24522,-86.19145,0.021845665
10356531,147,Thunder Hole,321.868,8.8392,loop,44.32102,-68.18935,0.027462188
10004766,146,Dry Fork Trail,8690.436,236.8296,out and back,48.50511,-113.32923,0.027251754
10111323,130,Charlies Bunion via Kephart Loop,22208.893,1120.7496,loop,35.5858,-83.3583,0.050464004
10015976,27,Annie Creek Canyon Trail,3379.614,92.964,loop,42.86542,-122.16247,0.027507283
10258769,276,Devils Pocket Loop,16254.334,511.7592,loop,38.14145,-109.82719,0.031484477
10235782,15,Scoggins Wash Trail,20599.553,915.924,out and back,37.17054,-113.08121,0.044463295
10484425,266,Flint Trail,9173.238,323.6976,out and back,38.1184,-110.12769,0.035287168
10347312,270,Norada Falls to Mazama Ridge Loop,11909.116,633.984,loop,46.78603,-121.73489,0.053235184
10034327,198,Marcus Peak Trail,13518.456,936.9552,loop,46.91761,-121.58777,0.06930933
10031081,283,Lost Lake Loop Trail,4828.02,203.9112,loop,44.91265,-110.41669,0.042234953
10289023,283,Canyon Rim South Trail to Artist Point,4023.35,84.7344,out and back,44.7154,-110.49653,0.021060657
10115314,195,Cascade Canyon to Hurricane Pass Trail,36049.215,1247.8512,out and back,43.74974,-110.7298,0.03461521
10260675,195,Grand Teton National Park Road Trip,65661.07,456.8952,point to point,44.04762,-110.68966,0.006958388
10260702,160,Teton Village Tram Ride,3701.482,620.8776,point to point,43.58756,-110.82792,0.16773757
10032777,283,Lewis River Channel Loop,17541.807,172.8216,loop,44.31995,-110.59948,0.009851984
10293385,174,Death Canyon Loop,41038.17,1834.896,loop,43.65579,-110.7811,0.044711933
10241545,174,Teton Park Road,24944.77,222.8088,point to point,43.69806,-110.72893,0.008932085
10029730,174,Marion Lake Trail,21565.156,1161.8976,loop,43.59701,-110.87123,0.053878468
10236002,289,Leleiwi Overlook Trail,1583.9961,101,out and back,20.74424,-156.23038,0.063762784
10036922,283,Cascade Lake Trail,7081.096,55.7784,out and back,44.75158,-110.4859,0.007877085
10261643,283,Firehole Lake Drive,5310.822,46.9392,point to point,44.53535,-110.81771,0.008838407
10261656,283,Calcite Springs Overlook Trail,321.868,6.7056,loop,44.90176,-110.39314,0.020833384
10349967,174,"Surprise, Amphitheater and Delta Lakes via Amphitheater Trail",18507.41,1117.7017,out and back,43.73443,-110.74154,0.060392115
10004763,283,Riddle Lake Trail,7563.898,41.7576,out and back,44.35837,-110.58205,0.0055206455
10038303,160,Jackson Hole Mountain Resort Loop,4988.954,327.9648,loop,43.59724,-110.87128,0.06573819
10011254,283,Garnet Hill Loop Trail,14001.258,229.8192,loop,44.91588,-110.41665,0.016414182
10306012,283,Mystic Falls - Geyser Basin Loop,14323.126,282.8544,loop,44.48557,-110.85224,0.019748092
10233676,283,Electric Peak,32669.602,1609.9536,out and back,44.97359,-110.70451,0.04927987
10001284,283,Ribbon Lake Trail,6598.294,175.8696,out and back,44.71981,-110.48014,0.026653798
10013052,283,Specimen Ridge Trail,27197.846,1176.8328,point to point,44.91234,-110.38736,0.043269336
10294294,283,Bechler River Trail: Lone Star Trailhead to Belcher Ranger Station,61959.59,638.8608,point to point,44.44449,-110.80458,0.0103109265
10039770,283,Dunanda Falls and Silver Scarf Falls Trail,27358.78,251.7648,out and back,44.14865,-111.04654,0.009202341
10235847,174,Mount Hunt Divide via Death Canyon Trail,36210.15,1734.9216,loop,43.65578,-110.7811,0.04791258
10037258,283,Harlequin Lake Trail,1609.34,41.7576,out and back,44.64025,-110.88732,0.025947034
10028261,283,Monument Geyser Basin Trail,3701.482,205.74,out and back,44.68367,-110.74457,0.055583145
10336781,283,Osprey Falls,13679.39,384.9624,out and back,44.93215,-110.72805,0.028141782
10341082,174,Lake of the Crags Trail,6920.162,881.7864,out and back,43.76718,-110.74424,0.1274228
10039521,283,Delacy Creek Trail to Shoshone Lake,45544.32,833.9328,loop,44.44681,-110.70158,0.018310357
10289682,283,Brink of Lower Falls via North Rim Trail,3701.482,146.9136,out and back,44.72148,-110.48787,0.039690483
10007017,283,Sepulcher Mountain Trail,18024.607,1071.9816,loop,44.97375,-110.70439,0.059473228
10026570,283,Ice Lake and Little Gibbon Falls Loop,5954.558,82.9056,loop,44.71277,-110.627,0.013923049
10039035,283,The Thorofare and South Boundary Trail,108630.45,1753.8192,point to point,44.50569,-110.27554,0.016144821
10426289,283,Lily Pad Lake via Artist's Point,3218.68,85.9536,out and back,44.71969,-110.4803,0.026704611
10259213,283,Heart Lake Trail,23979.166,434.9496,out and back,44.31711,-110.59861,0.018138645
10028258,195,Colter Bay Village,2092.142,16.764,out and back,43.90369,-110.64383,0.00801284
10293189,278,"Devil Staircase, Death Canyon Shelf and Phelps Lake",34278.94,1043.94,point to point,43.75571,-110.91539,0.030454265
10026572,283,Blacktail Deer Creek Trail,11909.116,379.7808,out and back,44.95555,-110.59363,0.031889923
10038304,283,Sentinel Meadows Trail,5632.69,45.72,out and back,44.5672,-110.83514,0.008116904
10357712,283,Bunsen Peak Loop,16093.4,774.8016,loop,44.93223,-110.72793,0.048144057
10291988,283,Palette Spring via Mammoth Terraces,482.802,5.7912,out and back,44.9738,-110.70431,0.011994979
10026573,195,Lunch Tree Hill Trail,804.67,31.6992,out and back,43.87751,-110.57794,0.039394036
10405509,283,Upper and Lower Undine Falls,2574.944,78.9432,out and back,44.94085,-110.6321,0.030658219
10268855,174,Black Tail Butte Peak Trail,10460.71,422.7576,out and back,43.66135,-110.69771,0.040413853
10258761,283,Howard Eaton Trail,21565.156,325.8312,point to point,44.56686,-110.37337,0.015109152
10120722,283,Mystic Falls to Ferry Creek Loop,27197.846,534.924,loop,44.50703,-110.83344,0.019667882
10340707,283,Clear Lake Artist's Point Loop via Wapiti Lake Trailhead,7402.964,121.92,loop,44.70785,-110.50075,0.01646908
10259171,283,Lamar River Trail,52947.285,1098.804,out and back,44.86912,-110.16671,0.020752791
10041075,283,Madison Junction to Norris Drive,21404.223,315.7728,point to point,44.6454,-110.85848,0.014752828
10275883,283,Yellowstone River Overlook Trail via Yellowstone Picnic Ground Trailhead,5149.888,143.8656,out and back,44.91681,-110.40055,0.027935674
10259160,283,Hayden Valley Trail,21887.023,326.7456,point to point,44.56523,-110.37464,0.014928737
10302331,283,Fairy Falls Lollipop Trail,13840.324,73.7616,loop,44.56715,-110.8352,0.00532947
10346251,174,Death Canyon and Phelps Lake Loop,12230.984,389.8392,loop,43.65578,-110.78109,0.031873085
10259195,283,Terrace Mountain Trail,10782.578,262.7376,loop,44.93221,-110.72802,0.024366863
10037996,174,Cunningham Cabin,321.868,1.8288,loop,43.77771,-110.55751,0.005681832
10035403,283,Duck Lake Trail,1448.406,46.9392,out and back,44.41623,-110.57513,0.03240749
10028278,283,Pelican Creek Nature Trail,1126.538,4.8768,loop,44.56017,-110.36061,0.0043290155
10272434,283,Seven Mile Hole to Mount Washburn Spur,17863.674,876.9096,point to point,44.72957,-110.47261,0.049088985
10036192,14,North South Highway: Moose to Rockefeller Parkway,62281.457,623.9256,point to point,43.65573,-110.71829,0.010017839
10003305,283,Mary Mountain-Nez Perce Trail,32186.8,436.7784,point to point,44.56985,-110.81633,0.013570109
10011667,283,Mallard Lake Trail,11748.182,271.8816,out and back,44.45828,-110.82592,0.02314244
10268856,174,Blacktail Butte Trail,11748.182,528.828,out and back,43.62641,-110.66468,0.045013603
10030535,283,Tower-Roosevelt to Canyon Village Drive,28324.385,966.8256,point to point,44.91601,-110.41562,0.034134038
10031080,283,Black Canyon Trail,20760.486,641.9088,point to point,44.94903,-110.45043,0.030919738
10003432,195,Emma Matilda Lake Trail,17702.74,297.7896,loop,43.87812,-110.5727,0.016821668
10293007,283,Solitary Geyser,2574.944,49.9872,loop,44.45921,-110.82631,0.019412927
10018504,283,West Yellowstone to Jackson Scenic Drive,200201.89,2373.7825,point to point,44.65882,-111.09744,0.011856943
10236006,289,Pa ka'oao Trail (White Hill Trail),2639.9934,108,out and back,20.71442,-156.25102,0.040909193
10006242,283,Dunraven Pass to Mount Washburn,10943.512,424.8912,out and back,44.78482,-110.45348,0.038825855
10403960,278,Teton Canyon Road,12713.786,105.7656,out and back,43.76045,-110.98733,0.00831897
10235797,283,Heart Lake and the Snake River Trails,38624.16,421.8432,point to point,44.31743,-110.59815,0.010921745
10010076,283,Grebe Lake Trail,10460.71,47.8536,out and back,44.71791,-110.5497,0.0045746034
10034914,283,Fishing Bridge to West Thumb Scenic Drive,32669.602,332.8416,point to point,44.56789,-110.38482,0.010188114
10235709,283,Yellowstone River Trail,27519.715,593.7504,point to point,44.94884,-110.45101,0.021575456
10042943,283,Lewis Lake Campground,1770.274,19.812,loop,44.28293,-110.62774,0.011191487
10041079,283,Lewis Lake Trail,13196.588,108.8136,out and back,44.32004,-110.59952,0.0082455855
10000759,283,Wolf Lake Trail,11104.446,227.9904,out and back,44.71279,-110.62718,0.020531451
10000049,155,Rendezvous Mountain Trail,11104.446,608.9904,out and back,43.59695,-110.87107,0.054842032
10258649,195,Lookout Rock Trail,7081.096,113.9952,loop,43.87804,-110.5724,0.016098525
10302330,283,Sentinel Meadows to Queen's Laundry,7563.898,45.72,loop,44.56764,-110.83503,0.006044503
10331260,283,Norris Campground to Norris Basin Loop,5793.624,75.8952,loop,44.73719,-110.6978,0.01309978
10034913,174,Christian Pond Trail,5632.69,61.8744,loop,43.87811,-110.57261,0.010984876
10405033,283,Firehole Falls via Little Firehole Trail,16254.334,437.9976,out and back,44.48502,-110.85241,0.026946511
10259164,283,Wapiti Lake Trail,50372.344,946.7088,out and back,44.70793,-110.50053,0.018794218
10259202,283,Electric Peak Trail,29450.922,1255.776,out and back,44.9322,-110.72797,0.042639617
10038005,283,Pebble Creek Trail To Bliss Pass,41681.906,1776.984,out and back,44.91591,-110.10925,0.042632025
10259093,283,Heart Lake Loop Trail,51498.88,739.7496,loop,44.31735,-110.59824,0.014364382
10111226,283,Bighorn Pass Trail from Indian Creek Campground,30899.328,611.7336,point to point,44.88254,-110.73509,0.019797634
10471906,195,Hidden Falls via String Lake Trail,7402.964,143.8656,out and back,43.78482,-110.72815,0.019433513
10426291,283,"Artist''s Point, Lily Pad Lake, and Clear Lake Loop",5310.822,98.7552,loop,44.71984,-110.48023,0.018595088
10258684,283,Yellowstone River Overlook Trail,7402.964,194.7672,out and back,44.92215,-110.40052,0.026309354
10463643,174,Bradley and Taggart Lakes via Valley Trail and Lupine Meadows,16576.201,493.776,out and back,43.73472,-110.74143,0.029788248
10485241,174,Cottonwood Creek,5310.822,28.956,loop,43.69723,-110.73017,0.0054522636
10037998,283,Uncle Tom's Trail [CLOSED],965.604,116.7384,out and back,44.71522,-110.49621,0.12089677
10111255,283,Boundary Creek to Buffalo Lake Trail,54073.824,653.796,out and back,44.14896,-111.0481,0.012090804
10016119,283,Mount Sheridan Trail,36049.215,1292.9615,out and back,44.31741,-110.59824,0.035866566
10341017,283,Cave Falls to Bechler Falls,4023.35,41.7576,out and back,44.14487,-110.99756,0.010378813
10315068,278,Teton Canyon to Jenny Lake,34278.94,1315.8217,point to point,43.75596,-110.91551,0.038385715
10292089,283,Black Warrior Lake and Firehole Lake,643.736,2.7432,loop,44.54427,-110.78514,0.004261374
10492355,174,Hanging Canyon to Lake of the Crags,12713.786,933.9072,out and back,43.78382,-110.72882,0.073456265
10288969,278,Teton Canyon to Phelps Lake via Alaska Basin Trail,32347.734,1291.7424,point to point,43.75571,-110.91539,0.03993301
10539983,174,Granite Canyon and Teton Crest Trail Loop,90605.84,3380.8416,loop,43.65698,-110.78044,0.037313726
10259174,283,Mary Mountain-Nez Pierce Trail,31382.13,317.9064,out and back,44.68354,-110.49365,0.010130173
10026860,283,Bighorn Pass Trail from US 191,31864.932,639.7752,point to point,44.92807,-111.04901,0.02007772
10042942,283,Clagett Butte - Snow Pass Loop,7563.898,379.7808,loop,44.97374,-110.70439,0.050209668
10009936,283,Pelican Valley Trail,25266.639,432.816,point to point,44.55984,-110.31872,0.01712994
10013552,195,Webb Canyon Trail-Moose Basin Divide-Owl Creek Canyon,50211.406,1498.7017,loop,44.08943,-110.72416,0.029847832
10032780,174,Wyoming Centennial Scenic Byway (North): Moran Junction to Dubois,89318.37,1229.868,point to point,43.84152,-110.50777,0.013769486
